,degree,betweenness,eigenvector,closeness,pagerank
29491,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
29602,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
29729,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
29748,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
29832,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30014,0.00012572290671360322,1.867579980016434e-05,0.0003616464324477683,0.28141059093039916,3.3207470479182254e-05
30025,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
30033,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
30035,0.00022001508674880562,0.0001935594295061898,0.0032030681128394516,0.3420413253348814,4.4926703143159233e-05
30050,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
30091,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30194,9.429218003520242e-05,3.4235161189256263e-06,0.000268527959927238,0.27946278777657735,2.7342105452150687e-05
30198,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30289,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30290,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30310,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30320,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30321,6.286145335680161e-05,6.33673620316826e-06,0.00022130360692593985,0.2796470133248954,1.8750212204802946e-05
30326,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30543,6.286145335680161e-05,1.5298928810402773e-06,0.0003010561055697465,0.27866971472615637,1.7013788575039426e-05
30544,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30545,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30547,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30548,6.286145335680161e-05,1.5298928810402773e-06,0.0003010561055697465,0.27866971472615637,1.7013788575039426e-05
